GEOID,expected_in_aoi,file_present,path,readable,crs,pixel_size_x,pixel_size_y,width,height,sampled_valid_fraction,unmasked_nonfinite_count,sampled_min,sampled_max,qa_status,qa_note
29019,1,1,29019_ndvi.tif,1,EPSG:5070,90.0,90.0,434,749,0.6840733881734786,0,0.08066859096288681,0.9873206615447998,pass,
29021,1,1,29021_ndvi.tif,1,EPSG:5070,90.0,90.0,486,363,0.7581936083619585,0,-0.03980330005288124,0.9551006555557251,pass,
29025,1,1,29025_ndvi.tif,1,EPSG:5070,90.0,90.0,430,331,0.9708775381156467,0,0.08653915673494339,0.9431102871894836,pass,
29027,1,1,29027_ndvi.tif,1,EPSG:5070,90.0,90.0,555,643,0.7630532554327266,0,0.016917603090405464,0.9536183476448059,pass,
29031,1,1,29031_ndvi.tif,1,EPSG:5070,90.0,90.0,445,610,0.6952808988764045,0,-0.14872786402702332,0.9472677111625671,pass,
29037,1,1,29037_ndvi.tif,1,EPSG:5070,90.0,90.0,530,495,0.8603468648751668,0,-0.22784854471683502,0.9606533646583557,pass,
29043,1,1,29043_ndvi.tif,1,EPSG:5070,90.0,90.0,697,349,0.7451583330935282,0,0.060633037239313126,0.9547078013420105,pass,
29047,1,1,29047_ndvi.tif,1,EPSG:5070,90.0,90.0,376,437,0.8009761916354253,0,-0.06223953515291214,0.9445406794548035,pass,
29049,1,1,29049_ndvi.tif,1,EPSG:5070,90.0,90.0,378,369,0.9759037008359501,0,-0.00909583643078804,0.9445324540138245,pass,
29051,1,1,29051_ndvi.tif,1,EPSG:5070,90.0,90.0,466,514,0.5372948013560228,0,0.08222373574972153,0.9542004466056824,pass,
29053,1,1,29053_ndvi.tif,1,EPSG:5070,90.0,90.0,528,473,0.7325261067332949,0,-0.004236503969877958,0.9844133853912354,pass,
29059,1,1,29059_ndvi.tif,1,EPSG:5070,90.0,90.0,339,609,0.8454403224009571,0,0.0891430601477623,0.9496331810951233,pass,
29063,1,1,29063_ndvi.tif,1,EPSG:5070,90.0,90.0,383,369,0.9685622704791017,0,0.07745906710624695,0.9426257014274597,pass,
29071,1,1,29071_ndvi.tif,1,EPSG:5070,90.0,90.0,624,631,0.7593715713763257,0,0.0022467351518571377,0.9820616841316223,pass,
29077,1,1,29077_ndvi.tif,1,EPSG:5070,90.0,90.0,555,411,0.9539247276473554,0,-0.01872272416949272,0.954710841178894,pass,
29089,1,1,29089_ndvi.tif,1,EPSG:5070,90.0,90.0,484,464,0.6756510045597036,0,0.03791879490017891,0.9644812345504761,pass,
29095,1,1,29095_ndvi.tif,1,EPSG:5070,90.0,90.0,479,502,0.824264528524732,0,-0.13674713671207428,0.9493475556373596,pass,
29097,1,1,29097_ndvi.tif,1,EPSG:5070,90.0,90.0,554,385,0.9656336443340053,0,-0.2474096566438675,0.9528397917747498,pass,
29099,1,1,29099_ndvi.tif,1,EPSG:5070,90.0,90.0,518,629,0.6559685963501544,0,-0.1963469237089157,0.9649127721786499,pass,
29107,1,1,29107_ndvi.tif,1,EPSG:5070,90.0,90.0,597,487,0.7068986272911443,0,-0.006187846418470144,0.9628972411155701,pass,
29113,1,1,29113_ndvi.tif,1,EPSG:5070,90.0,90.0,582,458,0.7728995032938669,0,0.039244644343853,0.9566563367843628,pass,
29135,1,1,29135_ndvi.tif,1,EPSG:5070,90.0,90.0,436,617,0.5018177627763817,0,0.17657779157161713,0.9848511219024658,pass,
29145,1,1,29145_ndvi.tif,1,EPSG:5070,90.0,90.0,548,378,0.971816707218167,0,-0.03756701946258545,0.9502250552177429,pass,
29151,1,1,29151_ndvi.tif,1,EPSG:5070,90.0,90.0,533,538,0.6880566618076819,0,0.036788299679756165,0.9629843831062317,pass,
29165,1,1,29165_ndvi.tif,1,EPSG:5070,90.0,90.0,483,471,0.6040757298026752,0,-0.021097231656312943,0.9649765491485596,pass,
29167,1,1,29167_ndvi.tif,1,EPSG:5070,90.0,90.0,450,503,0.9120742213386348,0,0.00047354327398352325,0.9388138055801392,pass,
29177,1,1,29177_ndvi.tif,1,EPSG:5070,90.0,90.0,437,494,0.8554090736434468,0,0.02129455842077732,0.9829801917076111,pass,
29183,1,1,29183_ndvi.tif,1,EPSG:5070,90.0,90.0,814,565,0.4155878324019917,0,-0.04593967646360397,0.9565539956092834,pass,
29189,1,1,29189_ndvi.tif,1,EPSG:5070,90.0,90.0,576,628,0.46674573159943383,0,-0.14733248949050903,0.9736907482147217,pass,
29219,1,1,29219_ndvi.tif,1,EPSG:5070,90.0,90.0,452,543,0.5745245196303721,0,0.05497528985142708,0.9588644504547119,pass,
29225,1,1,29225_ndvi.tif,1,EPSG:5070,90.0,90.0,394,520,0.9312377977352596,0,-0.23163294792175293,0.9689716696739197,pass,
29510,1,1,29510_ndvi.tif,1,EPSG:5070,90.0,90.0,135,307,0.5217758475087465,0,-0.13522769510746002,0.8975471258163452,pass,
30009,1,1,30009_ndvi.tif,1,EPSG:5070,90.0,90.0,1509,844,0.5196161106033624,0,-0.3801805377006531,0.9418540596961975,pass,
30013,1,1,30013_ndvi.tif,1,EPSG:5070,90.0,90.0,1223,1203,0.5914506456671078,0,-0.3707353174686432,0.9330100417137146,pass,
30063,1,1,30063_ndvi.tif,1,EPSG:5070,90.0,90.0,1248,1182,0.5698742353247429,0,-0.3420760929584503,0.9588236808776855,pass,
30095,1,1,30095_ndvi.tif,1,EPSG:5070,90.0,90.0,1147,1147,0.44075481393027865,0,-0.4766967296600342,0.9342443346977234,pass,
30111,1,1,30111_ndvi.tif,1,EPSG:5070,90.0,90.0,1311,1209,0.5362016001271925,0,-0.3708111345767975,0.9433633089065552,pass,
31025,1,1,31025_ndvi.tif,1,EPSG:5070,90.0,90.0,609,352,0.8487040976265114,0,-0.01876549795269966,0.9828832149505615,pass,
31043,1,1,31043_ndvi.tif,1,EPSG:5070,90.0,90.0,338,311,0.8200974143343671,0,-0.08561842888593674,0.9439496994018555,pass,
31051,1,1,31051_ndvi.tif,1,EPSG:5070,90.0,90.0,355,621,0.7045655575967884,0,-0.137472465634346,0.9343681335449219,pass,
31055,1,1,31055_ndvi.tif,1,EPSG:5070,90.0,90.0,554,255,0.7751044099950449,0,-0.23556865751743317,0.9475283026695251,pass,
31079,1,1,31079_ndvi.tif,1,EPSG:5070,90.0,90.0,420,445,0.9491385767790262,0,0.1050393283367157,0.94109046459198,pass,
31093,1,1,31093_ndvi.tif,1,EPSG:5070,90.0,90.0,439,444,0.9486394139013729,0,-0.08935683220624924,0.9341087341308594,pass,
31109,1,1,31109_ndvi.tif,1,EPSG:5070,90.0,90.0,423,655,0.9804414126648981,0,-0.07699994742870331,0.9448285698890686,pass,
31121,1,1,31121_ndvi.tif,1,EPSG:5070,90.0,90.0,648,654,0.3782256389927134,0,0.11147066950798035,0.9420720934867859,pass,
31153,1,1,31153_ndvi.tif,1,EPSG:5070,90.0,90.0,462,245,0.7067938863857232,0,0.009350224398076534,0.9310269355773926,pass,
31155,1,1,31155_ndvi.tif,1,EPSG:5070,90.0,90.0,555,549,0.8010666404109027,0,-0.13509531319141388,0.9474495649337769,pass,
31159,1,1,31159_ndvi.tif,1,EPSG:5070,90.0,90.0,431,440,0.9754376713773466,0,0.062426742166280746,0.9338230490684509,pass,
31177,1,1,31177_ndvi.tif,1,EPSG:5070,90.0,90.0,483,364,0.7201783723522854,0,-0.037418022751808167,0.9377666711807251,pass,
32003,1,1,32003_ndvi.tif,1,EPSG:5070,90.0,90.0,1955,2497,0.5289432741284427,0,-0.6359192132949829,0.8787089586257935,pass,
32029,1,1,32029_ndvi.tif,1,EPSG:5070,90.0,90.0,513,358,0.4662463109978547,0,-0.2135113626718521,0.8419584035873413,pass,
32031,1,1,32031_ndvi.tif,1,EPSG:5070,90.0,90.0,1483,3438,0.41118462214973106,0,-0.996602475643158,0.9462826251983643,pass,
32510,1,1,32510_ndvi.tif,1,EPSG:5070,90.0,90.0,434,240,0.48939132104454686,0,-0.5911878943443298,0.9961190223693848,pass,
33011,1,1,33011_ndvi.tif,1,EPSG:5070,90.0,90.0,829,600,0.5769260152794532,0,0.06760641932487488,0.9388457536697388,pass,
33015,1,1,33015_ndvi.tif,1,EPSG:5070,90.0,90.0,718,639,0.5097166097793819,0,-0.6007304787635803,0.9805306196212769,pass,
33017,1,1,33017_ndvi.tif,1,EPSG:5070,90.0,90.0,448,577,0.4781427952463481,0,0.028428228572010994,0.9691756963729858,pass,
34001,1,1,34001_ndvi.tif,1,EPSG:5070,90.0,90.0,633,535,0.5793477137499815,0,-0.5537477731704712,0.9512316584587097,pass,
34003,1,1,34003_ndvi.tif,1,EPSG:5070,90.0,90.0,351,426,0.5326765913620374,0,-0.21432724595069885,0.928904116153717,pass,
34005,1,1,34005_ndvi.tif,1,EPSG:5070,90.0,90.0,726,725,0.5013071150375226,0,-0.15366652607917786,0.9611979126930237,pass,
34007,1,1,34007_ndvi.tif,1,EPSG:5070,90.0,90.0,428,439,0.39216145445255784,0,-0.3413986563682556,0.9787488579750061,pass,
34009,1,1,34009_ndvi.tif,1,EPSG:5070,90.0,90.0,327,540,0.5202571072601654,0,-0.6563929915428162,0.9440895318984985,pass,
34011,1,1,34011_ndvi.tif,1,EPSG:5070,90.0,90.0,548,486,0.6068306749571957,0,-0.6429452300071716,0.9742594361305237,pass,
34013,1,1,34013_ndvi.tif,1,EPSG:5070,90.0,90.0,252,247,0.670056551635499,0,-0.13214074075222015,0.9369447827339172,pass,
34015,1,1,34015_ndvi.tif,1,EPSG:5070,90.0,90.0,558,423,0.4610649313234534,0,-0.32604777812957764,0.9547580480575562,pass,
34017,1,1,34017_ndvi.tif,1,EPSG:5070,90.0,90.0,152,246,0.46164955070603336,0,-0.37616029381752014,0.9007906913757324,pass,
34019,1,1,34019_ndvi.tif,1,EPSG:5070,90.0,90.0,450,554,0.5656959486562375,0,0.04376590996980667,0.9668259024620056,pass,
34021,1,1,34021_ndvi.tif,1,EPSG:5070,90.0,90.0,450,328,0.5024322493224932,0,0.028252150863409042,0.955101728439331,pass,
34023,1,1,34023_ndvi.tif,1,EPSG:5070,90.0,90.0,343,484,0.6172927258270486,0,-0.2571806013584137,0.961052417755127,pass,
34025,1,1,34025_ndvi.tif,1,EPSG:5070,90.0,90.0,555,599,0.4712478755884432,0,-0.17735370993614197,0.9390760064125061,pass,
34027,1,1,34027_ndvi.tif,1,EPSG:5070,90.0,90.0,531,535,0.5472693032015066,0,0.08562500774860382,0.9810270071029663,pass,
34029,1,1,34029_ndvi.tif,1,EPSG:5070,90.0,90.0,508,837,0.570506307679282,0,-0.5333665609359741,0.9436835050582886,pass,
34031,1,1,34031_ndvi.tif,1,EPSG:5070,90.0,90.0,423,416,0.3663052373158756,0,0.05207706615328789,0.9657387733459473,pass,
34033,1,1,34033_ndvi.tif,1,EPSG:5070,90.0,90.0,489,508,0.45416082958955284,0,-0.30386292934417725,0.9522245526313782,pass,
34035,1,1,34035_ndvi.tif,1,EPSG:5070,90.0,90.0,321,500,0.614398753894081,0,-0.30110666155815125,0.943618655204773,pass,
34037,1,1,34037_ndvi.tif,1,EPSG:5070,90.0,90.0,533,560,0.5771709997319754,0,0.05740981921553612,0.9740698933601379,pass,
34039,1,1,34039_ndvi.tif,1,EPSG:5070,90.0,90.0,293,195,0.5937691432571979,0,-0.11465408653020859,0.9431434869766235,pass,
34041,1,1,34041_ndvi.tif,1,EPSG:5070,90.0,90.0,351,657,0.5078900467028321,0,0.07004570215940475,0.995157778263092,pass,
35001,1,1,35001_ndvi.tif,1,EPSG:5070,90.0,90.0,1010,550,0.6749000900090009,0,-0.1826927363872528,0.9022907018661499,pass,
35013,1,1,35013_ndvi.tif,1,EPSG:5070,90.0,90.0,1167,1543,0.6791447235795791,0,-0.2501649856567383,0.9192497134208679,pass,
35043,1,1,35043_ndvi.tif,1,EPSG:5070,90.0,90.0,1361,1400,0.6249370210979321,0,-0.5956242680549622,0.909346878528595,pass,
35045,1,1,35045_ndvi.tif,1,EPSG:5070,90.0,90.0,1750,1415,0.7164199899040888,0,-0.4062654674053192,0.9271088242530823,pass,
35049,1,1,35049_ndvi.tif,1,EPSG:5070,90.0,90.0,650,1226,0.7694641736729828,0,-0.30972495675086975,0.9251722693443298,pass,
35057,1,1,35057_ndvi.tif,1,EPSG:5070,90.0,90.0,1251,1062,0.8071320721200818,0,-0.29951879382133484,0.9221677184104919,pass,
35061,1,1,35061_ndvi.tif,1,EPSG:5070,90.0,90.0,837,731,0.5606989982789815,0,0.016251415014266968,0.9129346013069153,pass,
36001,1,1,36001_ndvi.tif,1,EPSG:5070,90.0,90.0,435,615,0.6416073264180918,0,-0.05055050179362297,0.971377968788147,pass,
36005,1,1,36005_ndvi.tif,1,EPSG:5070,90.0,90.0,161,158,0.616322037896061,0,-0.23341161012649536,0.9192700386047363,pass,
36007,1,1,36007_ndvi.tif,1,EPSG:5070,90.0,90.0,795,554,0.5226029107917263,0,0.02311602607369423,0.9794994592666626,pass,
36015,1,1,36015_ndvi.tif,1,EPSG:5070,90.0,90.0,438,421,0.717437282400026,0,0.04486050084233284,0.9758079051971436,pass,
36027,1,1,36027_ndvi.tif,1,EPSG:5070,90.0,90.0,516,845,0.6085133709462869,0,-0.2837977409362793,0.9378657937049866,pass,
36029,1,1,36029_ndvi.tif,1,EPSG:5070,90.0,90.0,614,869,0.6356589437857735,0,-0.2603188455104828,0.9973591566085815,pass,
36043,1,1,36043_ndvi.tif,1,EPSG:5070,90.0,90.0,690,1539,0.4411343710860619,0,0.08267898857593536,0.9762169122695923,pass,
36045,1,1,36045_ndvi.tif,1,EPSG:5070,90.0,90.0,793,940,0.5798073569262966,0,-0.2448228895664215,0.9938620328903198,pass,
36047,1,1,36047_ndvi.tif,1,EPSG:5070,90.0,90.0,195,216,0.6139363722697057,0,-0.3300632834434509,0.9136172533035278,pass,
36051,1,1,36051_ndvi.tif,1,EPSG:5070,90.0,90.0,499,646,0.6397407818733443,0,0.0791129544377327,0.9604049921035767,pass,
36053,1,1,36053_ndvi.tif,1,EPSG:5070,90.0,90.0,760,568,0.49364343958487766,0,0.060487546026706696,0.9872850775718689,pass,
36055,1,1,36055_ndvi.tif,1,EPSG:5070,90.0,90.0,630,489,0.6962313759859772,0,-0.14666399359703064,0.9504656791687012,pass,
36059,1,1,36059_ndvi.tif,1,EPSG:5070,90.0,90.0,369,455,0.6061764793472111,0,-0.3782622218132019,0.938668966293335,pass,
36061,1,1,36061_ndvi.tif,1,EPSG:5070,90.0,90.0,96,262,0.4195690203562341,0,-0.1925535947084427,0.9203225374221802,pass,
36063,1,1,36063_ndvi.tif,1,EPSG:5070,90.0,90.0,575,497,0.5997900446155192,0,-0.21879003942012787,0.9606823325157166,pass,
36065,1,1,36065_ndvi.tif,1,EPSG:5070,90.0,90.0,743,975,0.5579100666045484,0,-0.05225186422467232,0.988997757434845,pass,
36067,1,1,36067_ndvi.tif,1,EPSG:5070,90.0,90.0,627,622,0.6644563762519423,0,0.05989944934844971,0.998135507106781,pass,
36069,1,1,36069_ndvi.tif,1,EPSG:5070,90.0,90.0,584,627,0.5822682484542614,0,-0.18456844985485077,0.9808749556541443,pass,
36071,1,1,36071_ndvi.tif,1,EPSG:5070,90.0,90.0,760,601,0.590305630965934,0,-0.18322287499904633,0.9840638041496277,pass,
36073,1,1,36073_ndvi.tif,1,EPSG:5070,90.0,90.0,469,370,0.728554140494439,0,0.04781794920563698,0.9459318518638611,pass,
36075,1,1,36075_ndvi.tif,1,EPSG:5070,90.0,90.0,741,691,0.6395042487661879,0,-0.20724190771579742,0.9840517044067383,pass,
36079,1,1,36079_ndvi.tif,1,EPSG:5070,90.0,90.0,413,346,0.5561799325392938,0,-0.18697185814380646,0.9373630881309509,pass,
36081,1,1,36081_ndvi.tif,1,EPSG:5070,90.0,90.0,247,346,0.4701153729142777,0,-0.2723865509033203,0.922562301158905,pass,
36083,1,1,36083_ndvi.tif,1,EPSG:5070,90.0,90.0,414,688,0.7508812212110999,0,-0.011007622815668583,0.948143482208252,pass,
36085,1,1,36085_ndvi.tif,1,EPSG:5070,90.0,90.0,162,221,0.5275682922741747,0,-0.1319795846939087,0.9227530360221863,pass,
36087,1,1,36087_ndvi.tif,1,EPSG:5070,90.0,90.0,350,382,0.48264023934181,0,-0.318452388048172,0.9546942114830017,pass,
36091,1,1,36091_ndvi.tif,1,EPSG:5070,90.0,90.0,602,734,0.6143689970760499,0,0.007071143016219139,0.9860739707946777,pass,
36093,1,1,36093_ndvi.tif,1,EPSG:5070,90.0,90.0,431,334,0.47095599983328007,0,0.06374476104974747,0.9748530983924866,pass,
36095,1,1,36095_ndvi.tif,1,EPSG:5070,90.0,90.0,489,573,0.7192296848288883,0,0.04211045056581497,0.9720453023910522,pass,
36103,1,1,36103_ndvi.tif,1,EPSG:5070,90.0,90.0,1433,1163,0.2226231099755847,0,-0.93387770652771,0.9432066082954407,pass,
36107,1,1,36107_ndvi.tif,1,EPSG:5070,90.0,90.0,459,580,0.6327698895650214,0,0.0768781378865242,0.9699682593345642,pass,
36109,1,1,36109_ndvi.tif,1,EPSG:5070,90.0,90.0,462,492,0.6964109738499983,0,0.12541133165359497,0.9706830978393555,pass,
36111,1,1,36111_ndvi.tif,1,EPSG:5070,90.0,90.0,860,786,0.5517353097816439,0,-0.23003040254116058,0.9832685589790344,pass,
36113,1,1,36113_ndvi.tif,1,EPSG:5070,90.0,90.0,661,771,0.5879665875898444,0,-0.02949535846710205,0.9863061308860779,pass,
36115,1,1,36115_ndvi.tif,1,EPSG:5070,90.0,90.0,479,1101,0.5164900384732801,0,-0.1647142469882965,0.9654892683029175,pass,
36117,1,1,36117_ndvi.tif,1,EPSG:5070,90.0,90.0,646,492,0.6194908001711597,0,-0.25036776065826416,0.9817934036254883,pass,
36119,1,1,36119_ndvi.tif,1,EPSG:5070,90.0,90.0,482,639,0.4992305144838603,0,-0.22851108014583588,0.948833703994751,pass,
36123,1,1,36123_ndvi.tif,1,EPSG:5070,90.0,90.0,475,376,0.6778499440089586,0,0.1018637865781784,0.9799848794937134,pass,
37001,1,1,37001_ndvi.tif,1,EPSG:5070,90.0,90.0,377,541,0.6850610667934908,0,0.068010613322258,0.9818903207778931,pass,
37003,1,1,37003_ndvi.tif,1,EPSG:5070,90.0,90.0,325,355,0.7372654387865656,0,-0.05750646814703941,0.9853756427764893,pass,
37007,1,1,37007_ndvi.tif,1,EPSG:5070,90.0,90.0,486,501,0.7098765432098766,0,-0.23614278435707092,0.9783099889755249,pass,
37019,1,1,37019_ndvi.tif,1,EPSG:5070,90.0,90.0,724,710,0.5566376157497471,0,-0.1848595142364502,0.9816668033599854,pass,
37021,1,1,37021_ndvi.tif,1,EPSG:5070,90.0,90.0,737,546,0.5261753172200934,0,0.03925452381372452,0.9911609292030334,pass,
37023,1,1,37023_ndvi.tif,1,EPSG:5070,90.0,90.0,621,513,0.5201539364604031,0,-0.24628500640392303,0.9927774667739868,pass,
37025,1,1,37025_ndvi.tif,1,EPSG:5070,90.0,90.0,485,426,0.5675959537292483,0,-0.3898564875125885,0.9447422027587891,pass,
37027,1,1,37027_ndvi.tif,1,EPSG:5070,90.0,90.0,529,421,0.6863305928363919,0,0.06908859312534332,0.9913654923439026,pass,
37029,1,1,37029_ndvi.tif,1,EPSG:5070,90.0,90.0,708,392,0.2851233713824513,0,-0.12753739953041077,0.9987030029296875,pass,
37035,1,1,37035_ndvi.tif,1,EPSG:5070,90.0,90.0,593,381,0.5931979834729765,0,-0.14423656463623047,0.9719735383987427,pass,
37037,1,1,37037_ndvi.tif,1,EPSG:5070,90.0,90.0,672,547,0.6204432184208235,0,0.08943507820367813,0.9924567341804504,pass,
37049,1,1,37049_ndvi.tif,1,EPSG:5070,90.0,90.0,882,719,0.3717906263107932,0,-0.2698289453983307,0.9637941122055054,pass,
37051,1,1,37051_ndvi.tif,1,EPSG:5070,90.0,90.0,673,562,0.5604532739684739,0,-0.28814810514450073,0.9529964923858643,pass,
37053,1,1,37053_ndvi.tif,1,EPSG:5070,90.0,90.0,630,568,0.26327688352336237,0,-0.30870065093040466,0.9968088269233704,pass,
37057,1,1,37057_ndvi.tif,1,EPSG:5070,90.0,90.0,481,647,0.5871622424945454,0,-0.26671484112739563,0.9496217966079712,pass,
37059,1,1,37059_ndvi.tif,1,EPSG:5070,90.0,90.0,354,393,0.6196360029326778,0,-0.1817401945590973,0.9743168950080872,pass,
37063,1,1,37063_ndvi.tif,1,EPSG:5070,90.0,90.0,296,496,0.654009099825632,0,-0.11246007680892944,0.9541617035865784,pass,
37065,1,1,37065_ndvi.tif,1,EPSG:5070,90.0,90.0,479,584,0.5836860468441674,0,-0.2149980515241623,0.9888197779655457,pass,
37067,1,1,37067_ndvi.tif,1,EPSG:5070,90.0,90.0,481,409,0.6755130153663161,0,-0.2549513578414917,0.9520041942596436,pass,
37069,1,1,37069_ndvi.tif,1,EPSG:5070,90.0,90.0,497,551,0.5815765737802495,0,0.07516390085220337,0.9737160801887512,pass,
37071,1,1,37071_ndvi.tif,1,EPSG:5070,90.0,90.0,539,350,0.6214206201961304,0,-0.34243538975715637,0.9656261205673218,pass,
37073,1,1,37073_ndvi.tif,1,EPSG:5070,90.0,90.0,505,342,0.6447628973423658,0,0.13399603962898254,0.9998074769973755,pass,
37077,1,1,37077_ndvi.tif,1,EPSG:5070,90.0,90.0,375,654,0.7049989806320082,0,-0.17366662621498108,0.9993565678596497,pass,
37081,1,1,37081_ndvi.tif,1,EPSG:5070,90.0,90.0,559,481,0.7856284797250808,0,-0.14236950874328613,0.999880850315094,pass,
37085,1,1,37085_ndvi.tif,1,EPSG:5070,90.0,90.0,669,513,0.5636325492355703,0,-0.27508795261383057,0.9945967197418213,pass,
37087,1,1,37087_ndvi.tif,1,EPSG:5070,90.0,90.0,557,611,0.5219656389296177,0,0.04449976608157158,0.9998450875282288,pass,
37089,1,1,37089_ndvi.tif,1,EPSG:5070,90.0,90.0,486,474,0.5251428174541161,0,0.03886008635163307,0.9998514652252197,pass,
37093,1,1,37093_ndvi.tif,1,EPSG:5070,90.0,90.0,439,478,0.6012857292629693,0,-0.22939684987068176,0.9997220635414124,pass,
37097,1,1,37097_ndvi.tif,1,EPSG:5070,90.0,90.0,420,732,0.6251821493624772,0,-0.30851712822914124,0.9999536871910095,pass,
37101,1,1,37101_ndvi.tif,1,EPSG:5070,90.0,90.0,618,723,0.5722918261289933,0,-0.5299935340881348,0.9889658689498901,pass,
37103,1,1,37103_ndvi.tif,1,EPSG:5070,90.0,90.0,717,495,0.430689038220419,0,-0.03637849912047386,0.9982507824897766,pass,
37109,1,1,37109_ndvi.tif,1,EPSG:5070,90.0,90.0,609,234,0.6897113104009656,0,-0.1128796711564064,0.9998100996017456,pass,
37115,1,1,37115_ndvi.tif,1,EPSG:5070,90.0,90.0,543,513,0.5216884035339012,0,0.04403847083449364,0.9997862577438354,pass,
37119,1,1,37119_ndvi.tif,1,EPSG:5070,90.0,90.0,483,629,0.5790979141362773,0,-0.3372737467288971,0.9997671246528625,pass,
37127,1,1,37127_ndvi.tif,1,EPSG:5070,90.0,90.0,467,618,0.6055036970818347,0,-0.034629154950380325,0.9998427629470825,pass,
37129,1,1,37129_ndvi.tif,1,EPSG:5070,90.0,90.0,328,584,0.37122034747744737,0,-0.7121790051460266,0.9992200136184692,pass,
37133,1,1,37133_ndvi.tif,1,EPSG:5070,90.0,90.0,643,648,0.6185511587274158,0,-0.408489853143692,0.9991095066070557,pass,
37135,1,1,37135_ndvi.tif,1,EPSG:5070,90.0,90.0,320,498,0.8095067771084338,0,-0.0784885510802269,0.9998700618743896,pass,
37137,1,1,37137_ndvi.tif,1,EPSG:5070,90.0,90.0,485,495,0.4913714464229928,0,-0.2903902232646942,0.9996063709259033,pass,
37141,1,1,37141_ndvi.tif,1,EPSG:5070,90.0,90.0,774,549,0.6676221271468444,0,-0.9276424646377563,0.9998437762260437,pass,
37145,1,1,37145_ndvi.tif,1,EPSG:5070,90.0,90.0,395,431,0.7637052483185996,0,-0.01077672466635704,0.999378502368927,pass,
37147,1,1,37147_ndvi.tif,1,EPSG:5070,90.0,90.0,628,610,0.5508483867599457,0,-0.39260032773017883,0.99981689453125,pass,
37151,1,1,37151_ndvi.tif,1,EPSG:5070,90.0,90.0,569,573,0.7778534338127268,0,-0.23593565821647644,0.9998831152915955,pass,
37157,1,1,37157_ndvi.tif,1,EPSG:5070,90.0,90.0,547,436,0.771610787783238,0,0.0727042406797409,0.9980498552322388,pass,
37159,1,1,37159_ndvi.tif,1,EPSG:5070,90.0,90.0,615,447,0.6132845892217311,0,-0.3077278137207031,0.9997434020042419,pass,
37169,1,1,37169_ndvi.tif,1,EPSG:5070,90.0,90.0,456,415,0.7748309025575988,0,-0.1161387637257576,0.9994603395462036,pass,
37179,1,1,37179_ndvi.tif,1,EPSG:5070,90.0,90.0,555,547,0.6770822010310127,0,-0.027261462062597275,0.9985254406929016,pass,
37183,1,1,37183_ndvi.tif,1,EPSG:5070,90.0,90.0,678,684,0.5938518863530508,0,-0.12888924777507782,0.9983004927635193,pass,
37191,1,1,37191_ndvi.tif,1,EPSG:5070,90.0,90.0,492,551,0.6618454251693152,0,-0.23265062272548676,0.9988049268722534,pass,
37197,1,1,37197_ndvi.tif,1,EPSG:5070,90.0,90.0,445,336,0.72776886035313,0,-0.18476110696792603,0.9990196228027344,pass,
38015,1,1,38015_ndvi.tif,1,EPSG:5070,90.0,90.0,745,880,0.8163377059182428,0,-0.29146111011505127,0.9999377131462097,pass,
38017,1,1,38017_ndvi.tif,1,EPSG:5070,90.0,90.0,809,761,0.9213058089918119,0,-0.13832367956638336,0.9995921850204468,pass,
38035,1,1,38035_ndvi.tif,1,EPSG:5070,90.0,90.0,848,655,0.8314435402563733,0,0.042988747358322144,0.9696620106697083,pass,
38059,1,1,38059_ndvi.tif,1,EPSG:5070,90.0,90.0,1312,911,0.5223722256432224,0,-0.3053954839706421,0.9998237490653992,pass,
38065,1,1,38065_ndvi.tif,1,EPSG:5070,90.0,90.0,756,393,0.79056100811826,0,-0.2576902508735657,0.9550597667694092,pass,
39003,1,1,39003_ndvi.tif,1,EPSG:5070,90.0,90.0,505,370,0.7008937650521809,0,-0.24040888249874115,0.9988358616828918,pass,
39013,1,1,39013_ndvi.tif,1,EPSG:5070,90.0,90.0,494,436,0.8079940942688407,0,-0.11958442628383636,0.9997356534004211,pass,
39015,1,1,39015_ndvi.tif,1,EPSG:5070,90.0,90.0,368,732,0.5891541933951058,0,0.03951738774776459,0.9956374168395996,pass,
39017,1,1,39017_ndvi.tif,1,EPSG:5070,90.0,90.0,477,405,0.782172528923053,0,-0.14480698108673096,0.9999669194221497,pass,
39019,1,1,39019_ndvi.tif,1,EPSG:5070,90.0,90.0,438,413,0.7097250323393811,0,0.014002545736730099,0.9998652935028076,pass,
39023,1,1,39023_ndvi.tif,1,EPSG:5070,90.0,90.0,493,311,0.8423589415808457,0,-0.0843295231461525,0.9986905455589294,pass,
39025,1,1,39025_ndvi.tif,1,EPSG:5070,90.0,90.0,323,608,0.7534065911683233,0,0.01782551407814026,0.9934946298599243,pass,
39035,1,1,39035_ndvi.tif,1,EPSG:5070,90.0,90.0,557,493,0.5382864592627121,0,-0.3113364577293396,0.9866538047790527,pass,
39041,1,1,39041_ndvi.tif,1,EPSG:5070,90.0,90.0,507,378,0.767367959675652,0,-0.26514744758605957,0.9996565580368042,pass,
39045,1,1,39045_ndvi.tif,1,EPSG:5070,90.0,90.0,458,506,0.7055810621882389,0,0.07190296053886414,0.9994919300079346,pass,
39049,1,1,39049_ndvi.tif,1,EPSG:5070,90.0,90.0,461,450,0.842231863099542,0,-0.32423368096351624,0.998076319694519,pass,
