GEOID,adult_population,baseline_ndvi,feasible_increment,median_income,acs_population,households,low_income_households,high_income_households,occupied_households,renter_households,race_total,nonhisp_white,svi,ice_income,renter_share,minority_share,cases,rate,health_efficiency,z_health_efficiency,z_svi,z_baseline_ndvi,z_renter_share,health_score,equity_score,balanced_score,safeguard_flag,local_moran_i,lisa_p,priority_cluster,priority_decile
06075032901,3940.439163684845,0.19801788810204368,3.4542576432228076,167723.0,5071.0,1642.0,110.0,1066.0,1642.0,430.0,5071.0,1039.0,0.482,0.582216808769793,0.2618757612667479,0.7951094458686649,18.48526382446289,0.00469116843493573,5.351443271966309,0.043582168384167265,0.4724703403417159,0.3651028522119872,0.07458169714763062,0.043582168384167265,0.28239027547988615,0.16298622193202672,0,0.08662978785048175,0.276,not significant,5.0
06075042601,3006.485270500183,0.2191501053033072,0.45000000000000007,136458.0,3999.0,1706.0,93.0,801.0,1706.0,1268.0,3999.0,1685.0,0.5197,0.41500586166471276,0.7432590855803048,0.5786446611652913,16.266677856445312,0.005410529702591577,36.148173014322914,0.3157110267423499,0.5156428931336174,0.4394964124089949,0.6921348184269498,0.3157110267423499,0.4224060641065918,0.36905854542447086,0,-0.010548495100674977,0.97,not significant,8.0
06075010500,2425.1336938161403,0.22232888803471498,3.0848190784454332,171667.0,3177.0,1738.0,195.0,916.0,1738.0,1374.0,3177.0,1352.0,0.4234,0.4148446490218642,0.7905638665132336,0.5744412968209003,11.882331848144531,0.004899660533538149,3.8518731718077044,0.03033153096915061,0.4053639320232697,0.45068695442500517,0.7528207907925736,0.03033153096915061,0.23944009852896891,0.13488581474905975,0,-0.21553253917037143,0.228,not significant,4.0
06075023102,2759.137593269348,0.32470032999659104,12.121081626415272,46331.0,3411.0,1128.0,351.0,156.0,1128.0,725.0,3411.0,79.0,0.9472,-0.17287234042553193,0.6427304964539007,0.9768396364702433,18.758005142211914,0.006798502977151365,1.5475520849008149,0.009969879848505546,1.0,0.8110739387869659,0.5631695201766532,0.009969879848505546,0.38332384910620787,0.19664686447735671,0,0.07785834034267357,0.516,not significant,7.0
06075030302,3026.198142051697,0.3046893356902542,5.880820012092595,170000.0,3492.0,1318.0,98.0,741.0,1318.0,436.0,3492.0,1350.0,0.1575,0.48786039453717756,0.330804248861912,0.6134020618556701,15.747640609741211,0.005203770497018629,2.6777967319795026,0.01995705017626758,0.10086574137694106,0.7406275158985318,0.16300811432806814,0.01995705017626758,0.08418740718528339,0.05207222868077549,0,-0.1159873847893555,0.818,not significant,2.0
06075033001,2957.735474586487,0.22718558284162566,3.989733135700224,162379.0,3858.0,1373.0,16.0,759.0,1373.0,197.0,3858.0,988.0,0.406,0.5411507647487254,0.1434814275309541,0.7439087610160705,14.497499465942383,0.004901553769939227,3.633701546656949,0.028403703054462374,0.3854381384270075,0.4677843945106958,0.0,0.028403703054462374,0.22893754080007944,0.1286706219272709,0,0.19189756610072636,0.304,not significant,4.0
06075012406,1940.0274505615234,0.09728172780679804,0.0,26132.0,1358.0,947.0,440.0,134.0,947.0,799.0,1358.0,509.0,0.9469,-0.32312565997888065,0.8437170010559663,0.6251840942562592,9.187050819396973,0.0047355261992493266,,,1.0,0.01047269042793657,0.8210094514393704,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075011102,2205.855983734131,0.09962670292173113,0.0,101976.0,2205.0,1312.0,223.0,382.0,1312.0,1218.0,2205.0,715.0,0.7744,0.1211890243902439,0.9283536585365854,0.6757369614512472,13.423705101013184,0.006085485725268965,,,0.8073152856030414,0.018727907838953402,0.9295874377589788,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075061508,2273.914804458618,0.1999722187433924,0.0,177806.0,2018.0,1117.0,12.0,802.0,1117.0,699.0,2018.0,861.0,0.4731,0.7072515666965085,0.6257833482542524,0.5733399405351833,12.678436279296875,0.005575598634758616,,,0.46227841143328297,0.37198285031286515,0.5414285006213956,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075033203,3209.6737196445465,0.3728164366927183,22.274524295329996,74671.0,3339.0,1589.0,360.0,537.0,1589.0,1453.0,3339.0,907.0,0.6652,0.11139081183134046,0.9144115796098174,0.7283617849655586,18.928577423095703,0.005897352527531034,0.8497859335682516,0.0038042152551654054,0.6822637533782235,0.9804612040158113,0.9117015370152715,0.0038042152551654054,0.24362524070758923,0.12371472798137732,0,0.08458818465010863,0.65,not significant,4.0
06075016102,2362.6058492660522,0.29884674216565843,2.8672781944274894,-666666666.0,2798.0,1212.0,582.0,8.0,1212.0,1189.0,2798.0,348.0,0.9734,-0.4735973597359736,0.981023102310231,0.875625446747677,13.366453170776367,0.005657504477494068,4.661721766919534,0.03748758862444295,1.0,0.7200593318344065,0.9971555851285251,0.03748758862444295,0.41073489453706047,0.2241112415807517,1,0.4381662986355687,0.008,high-high priority,8.0
06075017604,3302.5967712402344,0.10759652239205532,0.15000000000000002,106438.0,3720.0,2175.0,375.0,774.0,2175.0,1953.0,3720.0,918.0,0.7082,0.18344827586206897,0.8979310344827586,0.7532258064516129,23.182537078857422,0.007019487598587948,154.55024719238278,1.0,0.7315056570931244,0.04678474820161049,0.8905591094122527,1.0,0.899009267752352,0.949504633876176,0,3.8108081607937616,0.002,high-high priority,10.0
06075031100,4639.335787206888,0.300747845430548,14.022041463851954,197432.0,6276.0,2387.0,205.0,1503.0,2387.0,859.0,6276.0,2440.0,0.3027,0.543778801843318,0.3598659405111018,0.6112173358827279,26.505935668945312,0.005713303991066189,1.8903050413362523,0.012998544629278798,0.26714305345609457,0.7267519490278752,0.20029054078770206,0.012998544629278798,0.1409865486700912,0.076992546649685,0,0.23700231924722015,0.566,not significant,2.0
06075042800,1986.5057801008224,0.3792350429017808,9.866406953334822,246635.0,2419.0,922.0,39.0,654.0,922.0,229.0,2419.0,1373.0,0.0983,0.6670281995661606,0.24837310195227766,0.4324100868127325,11.317927360534668,0.005697404696179762,1.1471174272524036,0.0064315227844748465,0.03307223672758921,1.0,0.05725951545986017,0.0064315227844748465,0.014791044246893644,0.010611283515684244,0,-0.57040716099473,0.334,not significant,1.0
06075015100,2852.960605621338,0.1163125183874447,0.0,170568.0,2840.0,1713.0,256.0,932.0,1713.0,1098.0,2840.0,1312.0,0.4505,0.39462930531231755,0.6409807355516638,0.5380281690140845,15.76862621307373,0.005527109691596855,,,0.4363977829691723,0.07746841790765106,0.5609248011511038,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075025402,2197.043324947357,0.22356011702562326,0.0,173352.0,3163.0,1087.0,47.0,692.0,1087.0,348.0,3163.0,1069.0,0.7136,0.593376264949402,0.3201471941122355,0.6620297186215618,12.938826560974121,0.005889199550165514,,,0.7376895240712747,0.45502135564656554,0.14933647866496721,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075026402,3046.8843673467636,0.20714121846420364,1.58848580121994,117230.0,4654.0,1262.0,98.0,541.0,1262.0,343.0,4654.0,985.0,0.5257,0.3510301109350238,0.27179080824088747,0.788354103996562,14.178829193115234,0.004653550146198099,8.926003104482296,0.07516801839140758,0.5225138564426732,0.39722049609338517,0.08730143191460109,0.07516801839140758,0.31088078453663165,0.1930244014640196,0,-0.022569403551858224,0.376,not significant,6.0
06075015401,2832.5419597625732,0.23193058891874455,0.7500000000000001,173409.0,3035.0,1632.0,98.0,865.0,1632.0,1074.0,3035.0,1568.0,0.3194,0.4699754901960784,0.6580882352941176,0.48336079077429983,17.273941040039062,0.006098388403569133,23.031921386718746,0.19981201372313678,0.2862672346663003,0.4844886471630018,0.5828715311885488,0.19981201372313678,0.2774262419203232,0.23861912782173,0,0.05939001224295934,0.558,not significant,5.0
06075017903,1968.3015716650348,0.18019568649327353,69.20090717077235,91750.0,2829.0,617.0,98.0,210.0,617.0,617.0,2829.0,838.0,0.9283,0.18152350081037277,1.0,0.7037822552138565,16.7603759765625,0.008515146366714774,0.24219878989738736,0.0,0.9835554944803261,0.30236182434928016,1.0,0.0,0.4488901494157221,0.22444507470786104,1,0.2507749889025672,0.324,not significant,8.0
06075061507,2582.2681307792664,0.1731431787255721,0.30000000000000004,167785.0,1550.0,771.0,39.0,402.0,771.0,564.0,1550.0,401.0,0.3789,0.4708171206225681,0.7315175097276264,0.7412903225806451,13.427356719970703,0.005199830552034366,44.75785573323567,0.3917886865693773,0.35440428748110486,0.2775342752019531,0.6770718811577802,0.3917886865693773,0.42830570262278234,0.41004719459607986,0,0.3877359626137079,0.07,not significant,8.0
06075031402,3260.145580291748,0.2596733557114463,10.290336334705366,165130.0,4671.0,1204.0,30.0,662.0,1204.0,151.0,4671.0,569.0,0.5287,0.5249169435215947,0.12541528239202657,0.8781845429244273,16.56439208984375,0.005080874973798383,1.6097036628412618,0.010519069262173442,0.5259493380972011,0.5821538931600476,0.0,0.010519069262173442,0.25201871899109995,0.1312688941266367,0,-0.09461124380704233,0.518,not significant,5.0
06075012302,2096.6944608688354,0.07190489037893713,0.0,55741.0,2586.0,1886.0,472.0,242.0,1886.0,1886.0,2586.0,1064.0,0.8055,-0.12195121951219512,1.0,0.588553750966744,13.738280296325684,0.006552352072620427,,,0.8429297787549814,0.0,1.0,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075030400,4235.344377040863,0.3464378090902419,28.019640278816112,140524.0,5120.0,2193.0,178.0,1021.0,2193.0,342.0,5120.0,1836.0,0.1648,0.3844049247606019,0.15595075239398085,0.64140625,21.56397819519043,0.005091434432601365,0.7696022497295798,0.003095688910825654,0.1092254134029591,0.8875982544365334,0.0,0.003095688910825654,0.0566370009809685,0.02986634494589708,0,1.0598786588338052,0.042,low-low priority,1.0
06075012503,4424.762798309326,0.0951630629400033,0.0,47301.0,4497.0,2205.0,780.0,39.0,2205.0,2194.0,4497.0,1031.0,0.9691,-0.3360544217687075,0.9950113378684807,0.7707360462530576,25.402175903320312,0.005740912464963392,,,1.0,0.0030141724312657847,1.0,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075035102,3250.995807647705,0.21708319184198901,2.6495930671691887,166741.0,3828.0,1271.0,99.0,686.0,1271.0,288.0,3828.0,1025.0,0.3727,0.4618410700236035,0.22659323367427223,0.7322361546499477,15.856972694396973,0.004877574021195206,5.984682286075906,0.04917765243130946,0.34730429206174707,0.43222007933224676,0.029318735302353797,0.04917765243130946,0.23131231653742917,0.1402449844843693,0,-0.04536069507744909,0.82,not significant,4.0
06075061505,734.7792663574219,0.1439098629423163,0.0,250001.0,1162.0,529.0,0.0,515.0,529.0,171.0,1162.0,291.0,0.0293,0.9735349716446124,0.32325141776937616,0.7495697074010327,3.123037815093994,0.004250307484281737,,,0.0,0.1746217215040976,0.1533187998460134,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075047802,2826.8503704071045,0.2261973755097294,0.6665733456611634,133625.0,3897.0,1465.0,138.0,647.0,1465.0,832.0,3897.0,1655.0,0.6814,0.34744027303754266,0.5679180887372014,0.5753143443674622,16.014554977416992,0.0056651583490464974,24.02519554923459,0.20858887302421894,0.7008153543126746,0.46430552331926433,0.4671947874379364,0.20858887302421894,0.4299339820236559,0.31926142752393744,0,0.3191427610366947,0.144,not significant,8.0
06075026302,3490.1622803288046,0.34990311475797287,13.172686088085198,99091.0,4707.0,1552.0,173.0,473.0,1552.0,463.0,4707.0,562.0,0.7694,0.19329896907216496,0.29832474226804123,0.8806033567027831,16.02726936340332,0.0045921272640346705,1.2167047218942018,0.0070464163529001395,0.8015894828454948,0.8997974677674452,0.12134106924864171,0.0070464163529001395,0.2991099070072564,0.1530781616800783,0,-0.12043715759080015,0.012,low-high outlier,6.0
06075016700,4059.622318177484,0.4246631507589309,2.2016151547431937,246989.0,5092.0,2315.0,33.0,1535.0,2315.0,1588.0,5092.0,3261.0,0.114,0.6488120950323975,0.6859611231101512,0.3595836606441477,27.002159118652344,0.006651396854763234,12.264704419606884,0.10466975396153935,0.05105125738628557,1.0,0.6186288746619756,0.10466975396153935,0.07020281706596962,0.08743628551375449,0,0.5280386558666703,0.336,not significant,1.0
06075030700,5767.039982452057,0.42645583724615804,36.75551263093927,156827.0,6600.0,2685.0,162.0,1394.0,2685.0,419.0,6600.0,3273.0,0.0727,0.45884543761638735,0.15605214152700186,0.5040909090909091,30.179353713989258,0.005233075166085021,0.8210837382957767,0.0035505943123829748,0.0037561266089505808,1.0,0.0,0.0035505943123829748,0.0030899414693241903,0.0033202678908535828,0,1.4950545138677966,0.016,low-low priority,1.0
06075060400,1747.7480947682634,0.464539797982676,160.8691024184269,100583.0,1818.0,1026.0,149.0,273.0,1026.0,742.0,1818.0,678.0,0.6088,0.12085769980506822,0.723196881091618,0.6270627062706271,10.91651725769043,0.006246047293868094,0.06785962682439874,0.0,0.6176766982730978,1.0,0.6663975808119998,0.0,0.21618684439558422,0.10809342219779211,0,0.13062758601584507,0.52,not significant,4.0
06075013200,3670.6983642578125,0.3020922757866906,3.3497579455375655,205265.0,3721.0,2209.0,222.0,1353.0,2209.0,1409.0,3721.0,2376.0,0.0633,0.5119963784517881,0.637845178813943,0.36146197258801394,24.599687576293945,0.006701636891722052,7.3437209423041505,0.061186513147302175,0.0,0.731484862743356,0.5569022836426522,0.061186513147302175,0.07087052716214769,0.06602852015472493,0,0.2870780287040459,0.632,not significant,1.0
06075020500,2114.703115463257,0.2772450797566319,1.977260935306549,248571.0,2895.0,1274.0,72.0,810.0,1274.0,723.0,2895.0,2112.0,0.15,0.5792778649921507,0.5675039246467818,0.2704663212435233,13.169004440307617,0.006227353780307243,6.660225873660894,0.0551469519900173,0.09227703724062113,0.6440131433310406,0.46666346798036035,0.0551469519900173,0.11326846752956993,0.08420770975979361,0,1.3052634944108725,0.006,low-low priority,2.0
06075030301,4950.79346370697,0.28240767010538986,5.864219188690189,191338.0,6509.0,2542.0,123.0,1610.0,2542.0,1098.0,6509.0,2577.0,0.2551,0.5849724626278521,0.43194335169158143,0.6040866492548779,27.515357971191406,0.005557767289809123,4.692075293545966,0.03775580121120456,0.21263341120425083,0.6621874537796316,0.29275662342924513,0.03775580121120456,0.14397147646014533,0.09086363883567494,0,0.6285115168157411,0.104,not significant,3.0
06075032601,3692.6784896850586,0.18999384962903557,0.45000000000000007,151500.0,4511.0,1782.0,216.0,903.0,1782.0,1015.0,4511.0,1515.0,0.509,0.38552188552188554,0.5695847362514029,0.66415428951452,19.929611206054688,0.005397061038951822,44.28802490234374,0.38763712474116635,0.5033896752324676,0.33685514003490696,0.4693328826366749,0.38763712474116635,0.46947667769671075,0.4285569012189385,0,-0.0009419163108178687,0.998,not significant,9.0
06075021800,3358.337121963501,0.33218538970394934,5.828879177570346,222891.0,3999.0,1777.0,80.0,1224.0,1777.0,676.0,3999.0,2425.0,0.0784,0.6437816544738323,0.3804164321890827,0.39359839959989995,20.152156829833984,0.006000635462723209,3.4572953420238877,0.02684492653904326,0.01028354175255371,0.8374242376985378,0.2266541882980493,0.02684492653904326,0.041408067228134754,0.03412649688358901,0,0.5238660359921937,0.378,not significant,1.0
06075012602,2564.2055295147,0.3223329107193693,15.782484912872345,237917.0,2956.0,1425.0,93.0,1022.0,1425.0,975.0,2956.0,2304.0,0.1888,0.6519298245614035,0.6842105263157895,0.2205683355886333,16.97226333618164,0.006618916908502962,1.0753860009927145,0.00579768304565329,0.1367092666391828,0.8027397092627198,0.61638308329394,0.00579768304565329,0.08033612845713266,0.04306690575139297,0,0.14963849592972933,0.76,not significant,2.0
06075020102,2209.760326385498,0.12008141072527055,0.0,108095.0,3627.0,1396.0,247.0,572.0,1396.0,1150.0,3627.0,999.0,0.9034,0.2328080229226361,0.8237822349570201,0.7245657568238213,13.3671236038208,0.006049128244457799,,,0.9550409967477439,0.09073637348182167,0.7954357009486731,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075047904,2352.9220511712483,0.33092119100069156,21.49492981433866,87494.0,3175.0,1469.0,250.0,494.0,1469.0,838.0,3175.0,1772.0,0.7126,0.16609938733832538,0.5704560925799864,0.4418897637795276,14.125869750976562,0.00600354344248035,0.6571721737632097,0.0021022240697918266,0.7365443635197654,0.8329737703653626,0.47045072115181363,0.0021022240697918266,0.2838955737120094,0.14299889889090062,0,-0.08999115853383459,0.268,not significant,5.0
06075047903,2900.3948192596436,0.22060472168905906,0.30000000000000004,148800.0,3608.0,1378.0,198.0,677.0,1378.0,593.0,3608.0,1590.0,0.6586,0.34760522496371554,0.43033381712626995,0.5593126385809313,16.071535110473633,0.00554115426070719,53.57178370157877,0.4696711168060407,0.6747056937382621,0.4446172234732743,0.29069179682555574,0.4696711168060407,0.5542899676904209,0.5119805422482309,0,0.5229649248132061,0.276,not significant,9.0
06075012203,1608.117416381836,0.10261644780635834,0.0,22982.0,1895.0,1081.0,597.0,116.0,1081.0,1081.0,1895.0,1075.0,0.9674,-0.44495837187789083,1.0,0.43271767810026385,8.904685020446777,0.005537335103603171,,,1.0,0.029252963678097037,1.0,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075015500,3292.0074043273926,0.1808155166516644,0.6000000000000001,95909.0,3936.0,2250.0,778.0,889.0,2250.0,2080.0,3936.0,1570.0,0.8238,0.04933333333333333,0.9244444444444444,0.6011178861788617,17.608806610107422,0.005348957170315105,29.3480110168457,0.2556228181401541,0.8638862168476019,0.3045438657205668,0.9245724170002243,0.2556228181401541,0.5344900051086526,0.39505641162440336,1,0.42721158497372264,0.34,not significant,9.0
06075023200,4131.260835954861,0.16372703899602967,7.050000000000006,111597.0,4214.0,1153.0,149.0,461.0,1153.0,381.0,4214.0,322.0,0.6251,0.27059843885516044,0.3304423243712056,0.9235880398671097,24.22907257080078,0.005864813075933681,3.4367478823830866,0.02666336321134611,0.6363428152626998,0.24438582934217515,0.16254381158301168,0.02666336321134611,0.34939379254629166,0.18802857787881888,0,0.04180547096251064,0.406,not significant,6.0
06075016602,1614.0855989456177,0.2213099738092799,0.0,218394.0,1986.0,988.0,35.0,685.0,988.0,790.0,1986.0,1339.0,0.0356,0.6578947368421053,0.7995951417004049,0.32578046324269894,11.35962200164795,0.007037806426789563,,,0.0,0.4470999831174719,0.7644067596021977,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075013101,3599.480010986328,0.15367857477973892,0.0,206518.0,3935.0,2343.0,116.0,1489.0,2343.0,1683.0,3935.0,2568.0,0.3676,0.5860008536064875,0.7183098591549296,0.3473951715374841,22.318470001220703,0.006200470604948575,,,0.34146397324904953,0.20901135725330192,0.6601281578836796,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075032602,3269.9051790237427,0.21000248728983703,0.060989224910736106,157550.0,4105.0,1435.0,49.0,769.0,1435.0,747.0,4105.0,1185.0,0.6059,0.5017421602787456,0.5205574912891986,0.7113276492082825,16.039560317993164,0.00490520655488301,262.99006654812683,1.0,0.6143557326737208,0.40729326662154597,0.40643720963572627,1.0,0.8039305164425704,0.9019652582212851,0,-0.4717290229771791,0.634,not significant,10.0
06075013002,1765.2494773864746,0.2225001569376471,0.45000000000000007,238008.0,2785.0,1253.0,20.0,1075.0,1253.0,976.0,2785.0,1896.0,0.075,0.8419792498004789,0.7789305666400639,0.31921005385996404,11.666584014892578,0.0066090284485824866,25.925742255316838,0.22538265631580134,0.006389995877422016,0.4512898870618794,0.7378967577307745,0.22538265631580134,0.19723434365571646,0.2113084999857589,0,0.13347998447795975,0.622,not significant,3.0
